mesh_index,bary_before_translation,bary_after_translation,bbox_before_scaling,bbox_after_scaling
1785,0.80431486,1.50E-15,0.950000023,1
1786,0.69797067,4.98E-16,0.950000023,1
1787,0.782034077,1.43E-15,0.950000023,1
1788,0.598724114,1.01E-15,0.950000023,1
1789,0.619130867,4.65E-15,0.950000023,1
1790,0.973768192,2.73E-15,0.950000023,1
1791,0.873467034,3.71E-15,0.950000023,1
1792,0.747111426,1.81E-15,0.726190995,1
1793,0.850119577,2.62E-15,0.888329005,1
1794,0.851254281,2.22E-15,0.950000023,1
1795,0.852347332,4.82E-15,0.949704988,1
1796,0.069468564,4.67E-16,1.707547963,1
1797,0.133443198,5.52E-16,1.777316988,1
1798,0.259438999,1.74E-15,1.837071002,1
1799,0.114723043,4.80E-16,1.813943028,1
1800,0.125167922,5.85E-16,1.81446898,1
1801,0.246927916,1.11E-15,1.893352985,1
1802,0.250651373,1.53E-15,1.840986013,1
1803,0.08785216,3.42E-16,1.791934967,1
1804,0.122309649,4.93E-16,1.960801959,1
1805,0.108062009,6.92E-16,1.874854982,1
1806,0.105838939,1.64E-15,1.502431959,1
1807,0.11776604,5.62E-16,1.767367005,1
1808,0.133423358,5.67E-16,1.949367046,1
1809,0.053422735,5.49E-16,1.814998031,1
1810,0.061142608,3.97E-16,1.508127987,1
1811,0.166516027,2.83E-16,1.830655932,1
1812,0.236441937,4.67E-16,1.879799962,1
1813,0.074152086,8.24E-16,1.789066017,1
1814,0.054127457,5.36E-16,1.901208937,1
1815,0.128774371,5.44E-16,1.922703981,1
1816,0.631459542,7.18E-16,0.950000023,1
1817,0.675451775,6.78E-15,0.950000023,1
1818,0.570198766,2.45E-15,0.950000023,1
1819,0.661426122,1.10E-15,0.950000023,1
1820,0.686784292,1.90E-15,0.950000023,1
1821,0.668764172,1.88E-15,0.950000023,1
1822,0.691736331,4.98E-15,0.950000023,1
1823,0.676087269,6.78E-15,0.950000023,1
1824,0.751542417,1.52E-15,0.950000023,1
1825,0.569105052,2.55E-15,0.950000023,1
1826,0.612619458,1.36E-15,0.950000023,1
1827,0.602673572,5.33E-15,0.950000023,1
1828,0.799352073,1.38E-15,0.950000023,1
1829,0.60795643,3.82E-15,0.950000023,1
1830,0.804620005,4.46E-15,0.949323025,1
1831,0.649375656,2.75E-15,0.950000023,1
1832,0.596795648,2.31E-15,0.950000023,1
1833,0.610821011,1.45E-15,0.950000023,1
1834,0.687696204,4.48E-15,0.950000023,1
1835,0.73907983,4.00E-15,0.950000023,1
1836,0.603098536,2.65E-15,0.950000023,1
1837,0.670493616,2.33E-15,0.950000023,1
1838,0.732331716,5.07E-15,0.950000023,1
1839,0.629722814,4.28E-15,0.950000023,1
1840,0.671617926,1.40E-15,0.950000023,1
1841,0.698534146,1.83E-15,0.950000023,1
1842,0.702275862,5.37E-15,0.950000023,1
1843,0.619140911,1.42E-15,0.950000023,1
1844,0.703197996,4.77E-15,0.950000023,1
1845,0.654787597,2.41E-15,0.950000023,1
1846,0.701411524,1.77E-15,0.950000023,1
1847,190335168.1,1.29E-08,462444408.5,1
1848,0.589987784,2.53E-15,0.949378023,1
1849,0.620165917,1.72E-15,0.950000023,1
1850,0.622871495,3.33E-15,0.950000023,1
1851,0.611484257,1.04E-15,0.949608004,1
1852,0.570061496,2.64E-15,0.950000023,1
1853,0.054288658,2.61E-16,1.434361041,1
1854,0.057025431,6.22E-17,1.250001967,1
1855,0.228692659,1.17E-15,1.902489007,1
1856,0.073841703,9.09E-17,1.348640025,1
1857,0.095228906,9.76E-17,1.574936032,1
1858,0.220878671,1.24E-15,1.482353985,1
1859,0.292613208,1.04E-15,1.477927029,1
1860,0.256702679,2.70E-16,1.799030006,1
1861,0.173456853,7.20E-16,1.787171006,1
1862,0.166689184,5.04E-16,1.866936028,1
1863,0.096574398,4.82E-16,1.750225008,1
1864,0.177297302,4.86E-16,1.956899047,1
1865,0.172318053,3.07E-16,1.184919029,1
1866,0.129030919,3.93E-16,1.284648001,1
1867,0.133038627,1.29E-15,1.640570998,1
1868,0.124970326,1.31E-16,1.370195031,1
1869,0.21494963,3.26E-15,1.80537504,1
1870,0.111674636,4.47E-16,1.690705001,1
1871,0.132156125,9.40E-16,1.508166015,1
1872,0.174885479,2.04E-16,1.477626026,1
1873,0.852210852,1.78E-15,0.950000023,1
1874,0.776723612,1.22E-15,0.950000023,1
1875,0.802882467,3.78E-15,0.950000023,1
1876,0.691040105,1.53E-15,0.950000023,1
1877,1.016211205,7.65E-16,0.950000023,1
1878,0.642913772,1.27E-15,0.950001178,1
1879,0.738077827,5.92E-15,0.950000023,1
1880,0.600174194,3.81E-15,0.950000023,1
1881,0.571420419,4.87E-15,0.950000023,1
1882,0.880814025,3.69E-15,0.950000023,1
1883,0.775883339,5.24E-15,0.950000023,1
1884,0.982300007,1.15E-14,0.950000023,1
1885,0.635168701,2.15E-15,0.950000023,1
1886,0.74877368,3.51E-15,0.950000023,1
1887,0.654305541,4.05E-16,0.950000023,1
1888,0.962722244,1.57E-15,0.950000023,1
1889,0.720965921,4.18E-15,0.950000023,1
1890,0.708683047,2.35E-15,0.950000023,1
1891,0.718344757,3.67E-15,0.950000023,1
1892,0.729465532,5.23E-15,0.954902029,1
1893,0.752376337,4.38E-15,0.950000023,1
1894,0.648824472,2.64E-15,0.950000023,1
1895,0.630697823,5.67E-15,0.950000023,1
1896,0.957042176,5.67E-15,0.951171702,1
1897,0.799013244,4.80E-15,0.950000023,1
1898,0.660382555,9.17E-16,0.950000023,1
1899,0.863071612,2.31E-15,0.950000023,1
1900,0.635225526,1.70E-15,0.951270292,1
1901,0.626417222,1.14E-15,0.950000023,1
1902,0.829332486,3.04E-15,0.950000023,1
1903,0.646727031,5.39E-15,0.950000023,1
1904,0.637558221,1.54E-15,0.950000023,1
1905,1.045954836,7.64E-15,0.950000023,1
1906,0.664353064,1.09E-15,0.950000023,1
1907,0.669468309,4.35E-15,0.950000977,1
1908,0.626417222,1.14E-15,0.950000023,1
1909,0.799096655,3.59E-15,0.950000023,1
1910,0.704750834,6.37E-15,0.950000023,1
1911,0.957155189,7.44E-15,0.950277006,1
1912,0.589324159,3.57E-15,0.950000525,1
1913,0.78923932,6.80E-15,0.950000023,1
1914,0.705443281,4.98E-15,0.950086098,1
1915,1.03022097,1.33E-15,0.950000023,1
1916,0.919565659,3.98E-15,0.950000023,1
1917,0.208566768,4.09E-16,1.546931028,1
1918,0.066309034,5.42E-16,1.577197969,1
1919,0.02306888,2.98E-16,1.442421973,1
1920,0.08777242,3.30E-16,1.888902962,1
1921,0.059980513,2.76E-16,1.795847058,1
1922,0.088455669,5.83E-16,1.949181974,1
1923,0.205923614,3.23E-16,1.612388968,1
1924,0.11196161,3.19E-16,1.919050992,1
1925,0.072436846,3.33E-16,1.847272992,1
1926,0.031597597,5.08E-16,1.753618002,1
1927,0.04498639,5.84E-16,1.868481994,1
1928,0.205857274,2.58E-16,1.790937066,1
1929,0.05034671,1.01E-15,1.801521063,1
1930,0.075761122,3.56E-16,1.780101001,1
1931,0.054490674,2.94E-16,1.612276018,1
1932,0.022678458,4.91E-16,1.690043986,1
1933,0.032030652,2.18E-16,1.542203009,1
1934,0.093539761,3.08E-16,1.94935596,1
1935,0.096883716,2.68E-16,1.497413993,1
1936,0.090654898,3.71E-16,1.930931985,1
1937,0.318456778,2.53E-15,1.616138995,1
1938,0.274533139,9.70E-17,1.394707024,1
1939,0.147411687,9.26E-16,1.319065988,1
1940,0.241980899,1.84E-15,1.669946015,1
1941,0.165526093,5.38E-16,1.716977,1
1942,0.237710747,1.76E-15,1.858197033,1
1943,0.185306033,1.74E-15,1.986778975,1
1944,0.144877885,7.86E-16,1.883697033,1
1945,0.096134067,6.74E-16,1.644147038,1
1946,0.331551393,2.32E-16,1.22843498,1
1947,0.157165082,1.00E-15,1.299279988,1
1948,0.215597884,4.43E-16,1.948536038,1
1949,0.206770655,9.33E-16,1.648874998,1
1950,0.028572174,3.93E-16,1.78174299,1
1951,0.121000472,6.52E-16,1.54797101,1
1952,0.143367635,1.17E-15,1.274657995,1
1953,0.281183813,1.40E-15,1.835054994,1
1954,0.133882025,9.12E-16,1.339092016,1
1955,0.247820302,7.89E-16,1.513095021,1
1956,0.161285743,1.44E-15,1.153594017,1
1957,0.826778424,5.76E-15,0.950000023,1
1958,0.816869961,3.98E-15,0.950000023,1
1959,0.850661941,2.77E-15,0.950000023,1
1960,0.711009889,3.32E-15,0.950000023,1
1961,0.795102519,4.55E-15,0.950000023,1
1962,0.910643223,4.59E-15,0.950000023,1
1963,0.774749914,1.67E-15,0.950000023,1
1964,0.969800507,3.01E-15,0.950000023,1
1965,0.807270724,2.13E-15,0.950000023,1
1966,0.803013754,1.40E-15,0.950000023,1
1967,0.92215649,2.56E-15,0.950000023,1
1968,0.872793913,1.05E-14,0.950000023,1
1969,0.825546188,2.04E-15,0.950000023,1
1970,0.896815613,1.22E-15,0.950000023,1
1971,0.924718344,2.48E-15,0.950000023,1
1972,0.828748519,2.67E-15,0.950000023,1
1973,0.99757279,4.68E-15,0.950000023,1
1974,0.156658909,1.81E-15,1.68642801,1
1975,0.203292902,2.22E-16,1.796528041,1
1976,0.075066148,6.94E-17,1.655198038,1
1977,0.139363128,4.78E-16,1.742343962,1
1978,0.080296732,1.04E-15,1.544081032,1
1979,0.2381254,2.14E-15,1.929626048,1
1980,0.270247095,1.06E-15,1.868066967,1
1981,0.26146117,1.61E-15,1.795168042,1
1982,0.207469297,3.13E-15,1.875714004,1
1983,0.249867013,9.15E-16,1.975104988,1
1984,0.173889056,6.25E-16,1.842512965,1
1985,0.062822269,2.03E-16,1.737190008,1
1986,0.200774503,1.12E-15,1.850785971,1
1987,0.221393954,1.39E-15,1.679912984,1
1988,0.191836144,1.26E-15,1.944131017,1
1989,0.193404099,1.22E-15,1.521165967,1
1990,0.215588805,1.48E-15,1.94105804,1
1991,0.231635383,2.18E-15,1.881406963,1
1992,0.165003691,2.53E-16,1.829062998,1
1993,0.105206947,4.37E-16,1.738488019,1
1994,0.655093842,5.47E-15,0.950000023,1
1995,0.644053575,2.41E-15,0.950000023,1
1996,0.590538855,2.16E-15,0.950163996,1
1997,0.610266723,4.71E-15,0.950000023,1
1998,0.623017322,4.16E-15,0.950000023,1
1999,0.640012374,6.22E-15,0.950000023,1
2000,0.618610272,3.11E-15,0.950000023,1
2001,0.60411568,4.62E-15,0.950000023,1
2002,0.646485011,1.88E-15,0.950000023,1
2003,0.712595109,4.38E-15,0.950000023,1
2004,0.670646519,1.96E-15,0.950000023,1
2005,0.671456648,6.84E-15,0.950000023,1
2006,0.624171057,2.87E-15,0.950000023,1
2007,0.570371494,1.58E-15,0.950000023,1
2008,0.63706215,4.97E-15,0.950000023,1
2009,0.667986354,1.69E-15,0.950000023,1
2010,0.708407572,1.73E-15,0.950000023,1
2011,0.685161593,5.21E-15,0.950000023,1
2012,0.60552014,3.85E-15,0.952454222,1
2013,0.580693909,7.73E-16,0.952132674,1
2014,0.648599692,1.52E-15,0.951849019,1
2015,0.725310108,3.11E-15,0.952437019,1
2016,0.553402762,1.09E-15,0.950000023,1
2017,0.096363276,2.84E-16,1.731920063,1
2018,0.04416069,3.23E-16,1.967284024,1
2019,0.064629583,1.42E-16,1.872269988,1
2020,0.138812093,9.96E-16,1.546019018,1
2021,0.063942396,4.16E-16,1.933275998,1
2022,0.164470933,1.83E-15,1.859813988,1
2023,0.09031842,5.54E-16,1.730087042,1
2024,0.047399035,2.28E-16,1.68572098,1
2025,0.04477073,2.77E-16,1.964139998,1
2026,0.067417682,2.98E-16,1.927320004,1
2027,0.089715996,2.93E-16,1.904354036,1
2028,0.044701206,2.05E-16,1.95640403,1
2029,0.147881421,1.57E-16,1.939311028,1
2030,0.090758394,2.40E-16,1.72963798,1
2031,0.102105545,5.86E-16,1.878875017,1
2032,0.07317983,2.70E-16,1.93197,1
2033,0.241779381,1.42E-15,1.894783974,1
2034,0.085950116,9.58E-17,1.495398998,1
2035,0.046892135,2.13E-16,1.879585028,1
2036,0.05656677,1.04E-16,1.946880937,1
2037,0.505934392,1.94E-15,0.950000023,1
2038,0.503794429,6.35E-16,0.950000023,1
2039,0.499795937,5.29E-15,0.950000023,1
2040,0.50143054,6.63E-16,0.950000023,1
2041,0.513795821,1.63E-15,0.950000023,1
2042,0.482212159,3.96E-16,0.950000023,1
2043,0.511350399,3.21E-15,0.950000023,1
2044,0.592771087,6.49E-15,0.950000023,1
2045,0.465401422,1.10E-15,0.950000023,1
2046,0.504671177,7.49E-16,0.950000023,1
2047,0.475042477,1.78E-15,0.950000023,1
2048,0.553159241,1.53E-15,0.952707982,1
2049,0.531720792,1.46E-15,0.950000023,1
2050,0.586491575,1.15E-15,0.950000023,1
2051,0.517559964,5.15E-16,0.950000023,1
2052,0.462688239,4.26E-15,0.950000023,1
2053,0.546548993,2.10E-15,0.950000023,1
2054,0.533869672,5.09E-15,0.950000023,1
2055,0.475890742,2.56E-15,0.950156825,1
2056,0.477351168,1.02E-15,0.950000023,1
2057,0.591223837,3.76E-15,0.950000023,1
2058,0.523739705,5.91E-16,0.950000023,1
2059,0.559019925,2.42E-14,0.950000023,1
2060,0.475087663,1.64E-15,0.950000023,1
2061,0.578806359,5.05E-15,0.950000023,1
2062,0.69183288,8.58E-16,0.941350009,1
2063,0.587510073,1.26E-15,0.948890006,1
2064,0.585916156,4.22E-15,0.950000023,1
2065,0.566303379,4.64E-15,0.950000023,1
2066,0.711388766,3.82E-15,0.950000023,1
2067,0.509593118,5.23E-15,0.950000023,1
2068,0.629520235,4.44E-15,0.949641224,1
2069,0.673767141,6.76E-15,0.950000023,1
2070,0.585347618,1.55E-15,0.949490475,1
2071,0.503865235,5.56E-16,0.950000023,1
2072,0.525017524,2.66E-15,0.950000023,1
2073,0.508765387,2.60E-15,0.950000023,1
2074,0.464317154,3.48E-15,0.950000023,1
2075,0.524882574,2.03E-15,0.950000023,1
2076,0.515560475,1.06E-15,0.950000023,1
2077,0.527877791,2.58E-15,0.950000023,1
2078,0.513840624,3.49E-16,0.950000023,1
2079,0.55512981,2.61E-15,0.950000023,1
2080,0.676047227,1.09E-14,0.950006997,1
2081,0.581675096,5.30E-15,0.950012004,1
2082,0.554111761,1.49E-15,0.950000023,1
2083,0.589765523,3.69E-15,0.950004971,1
2084,0.741667879,2.27E-15,0.950000023,1
2085,0.759983725,3.78E-15,0.950000023,1
2086,0.633005633,5.29E-15,0.949839985,1
2087,0.679846556,5.10E-15,0.950000023,1
2088,0.699053442,2.71E-15,0.950000023,1
2089,0.633636598,6.61E-16,0.950000023,1
2090,0.686500892,9.52E-16,0.950000023,1
2091,0.771804319,6.16E-15,0.950916028,1
2092,0.764143261,3.93E-15,0.950311994,1
2093,0.821439276,4.77E-15,0.950000023,1
2094,0.782602242,2.09E-15,0.950000023,1
2095,0.102960617,5.28E-16,1.926410019,1
2096,0.164191196,1.01E-15,1.83287698,1
2097,0.060222804,3.43E-16,1.911337018,1
2098,0.060625953,5.64E-16,1.546742976,1
2099,0.028416175,6.67E-16,1.545708001,1
2100,0.120375322,6.03E-16,1.851322949,1
2101,0.108470891,1.42E-15,1.817794025,1
2102,0.095197226,3.41E-16,1.597663999,1
2103,0.100334079,6.80E-17,1.782428026,1
2104,0.151602813,5.92E-16,1.96775502,1
2105,0.087039598,3.59E-16,1.893937051,1
2106,0.200293481,9.61E-16,1.914906025,1
2107,0.111495734,2.97E-16,1.733340979,1
2108,0.116997764,8.80E-16,1.869412005,1
2109,0.221109721,1.43E-15,1.550664008,1
2110,0.167423048,9.28E-16,1.905304015,1
2111,0.051004885,4.46E-16,1.726729035,1
2112,0.136375006,7.85E-16,1.915235996,1
2113,0.544018628,1.07E-15,1.702924997,1
2114,0.199736545,9.12E-16,1.645014048,1
2115,5.193151694,1.18E-14,4.266399205,1
2116,2.115435126,9.38E-15,4.467709899,1
2117,0.491651426,3.41E-15,0.318360031,1
2118,2.571026138,5.05E-15,7.010399997,1
2119,0.131389549,2.66E-16,0.207422003,1
2120,9.796098719,3.84E-14,13.98667657,1
2121,0.138193383,7.63E-16,0.067275001,1
2122,0.085682247,6.43E-16,0.133275993,1
2123,0.111123721,5.13E-16,0.248042002,1
2124,22.87043411,6.09E-14,79.95849895,1
2125,11.99275422,3.46E-14,1.100180149,1
2126,4.522264279,8.34E-15,8.357560158,1
2127,3.759115594,9.10E-15,1.672339916,1
2128,0.458434747,3.20E-15,1.128069952,1
2129,0.259121989,5.37E-16,3.694819927,1
2130,2.363942255,1.03E-14,0.153950095,1
2131,8.985592365,2.64E-14,13.04923141,1
2132,2.112492099,8.14E-15,0.727578998,1
2133,0.184642688,8.01E-17,0.794705033,1
2134,4.670416709,1.94E-14,25.4758997,1
2135,0.601657139,2.37E-15,0.950000023,1
2136,0.738174648,4.61E-15,0.950000023,1
2137,0.70425548,2.38E-15,0.950000023,1
2138,0.699348171,1.99E-15,0.950000023,1
2139,0.483927501,6.82E-15,0.950000023,1
2140,0.652827078,1.13E-15,0.950000023,1
2141,0.606473042,4.28E-15,0.950000023,1
2142,0.531557237,3.79E-15,0.950000023,1
2143,0.637529468,3.26E-15,0.950000023,1
2144,0.657420927,1.08E-15,0.950000023,1
2145,0.695769614,2.29E-15,0.950000023,1
2146,0.656841657,6.34E-15,0.950000023,1
2147,0.641997543,2.49E-15,0.950000023,1
2148,0.511715376,1.95E-15,0.950000023,1
2149,0.514709571,1.84E-15,0.950000023,1
2150,0.632162308,4.98E-15,0.950000023,1
2151,0.612901999,3.23E-15,0.950000023,1
2152,0.674261606,3.54E-15,0.950000023,1
2153,0.675090562,8.51E-16,0.950000023,1
2154,0.65024373,3.20E-15,0.950000023,1
2155,0.649360893,1.49E-15,0.950000023,1
2156,0.586560457,8.38E-16,0.950000124,1
2157,0.71654433,5.46E-15,0.950000023,1
2158,0.709640199,1.03E-15,0.950000023,1
2159,0.73603711,5.91E-15,0.950000023,1
2160,0.752046491,2.02E-15,0.949941996,1
2161,0.721567979,4.64E-15,0.950000023,1
2162,0.716047603,5.53E-15,0.950000023,1
2163,0.710059782,1.74E-15,0.942232026,1
2164,0.721253785,2.49E-15,0.950000023,1
2165,0.713464591,2.03E-15,0.950000023,1
2166,0.086060807,2.25E-16,1.671185017,1
2167,0.113627449,4.24E-16,1.964711964,1
2168,0.069958631,8.08E-17,1.623614967,1
2169,0.097970114,3.83E-16,1.899853945,1
2170,0.187616444,1.21E-16,1.606101036,1
2171,0.252584041,1.14E-15,1.986923993,1
2172,0.173795086,2.71E-16,1.956766069,1
2173,0.082045567,1.22E-15,1.796041965,1
2174,0.033147522,2.99E-16,1.692496955,1
2175,0.142395473,3.42E-16,1.761332035,1
2176,0.084929284,2.33E-16,1.867917001,1
2177,0.071660611,5.45E-17,1.742618978,1
2178,0.246846174,2.32E-15,1.732074976,1
2179,0.066307439,9.65E-16,1.69600302,1
2180,0.081120667,4.54E-16,1.804520965,1
2181,0.060939698,1.09E-15,1.721655011,1
2182,0.138360614,1.27E-15,1.791227996,1
2183,0.044749699,2.71E-16,1.86541003,1
2184,0.130544238,1.53E-15,1.714973032,1
2185,0.155446869,6.63E-16,1.73250401,1
2186,0.168782308,1.04E-15,1.533976048,1
2187,0.262294752,1.06E-15,1.620680034,1
2188,0.07544674,2.01E-16,1.389277041,1
2189,0.109703123,2.10E-15,1.840799034,1
2190,0.310652637,2.86E-16,1.837159038,1
2191,0.057056522,7.46E-16,1.270679057,1
2192,0.048846964,1.90E-15,1.661539972,1
2193,0.017881967,1.31E-16,1.452494979,1
2194,0.214664934,2.04E-15,1.456115022,1
2195,0.074705784,2.62E-16,1.532095045,1
2196,0.254366901,1.90E-16,1.587980986,1
2197,0.007201285,1.01E-16,1.596853971,1
2198,0.063723574,3.56E-17,1.745103002,1
2199,0.087090645,1.22E-15,1.994808972,1
2200,0.013030708,3.02E-16,1.724015951,1
2201,0.033641453,1.20E-16,1.609465003,1
2202,0.050197257,5.04E-16,1.440196067,1
2203,0.218704639,2.28E-15,1.514344037,1
2204,0.026898837,5.20E-16,1.661481977,1
2205,0.086550941,3.42E-16,1.487358034,1
2206,0.69535786,4.19E-15,0.950000023,1
2207,0.312401269,1.11E-15,0.950000023,1
2208,0.367253014,5.12E-16,0.950000023,1
2209,0.283412639,1.67E-15,0.950000023,1
2210,0.582714338,1.42E-14,0.950000023,1
2211,0.332201791,4.59E-15,0.950000023,1
2212,0.433193233,2.09E-15,0.950000023,1
2213,0.685013785,2.26E-15,0.950000023,1
2214,0.663367869,1.37E-15,0.950000023,1
2215,0.803591632,9.02E-15,0.950000023,1
2216,0.582505585,3.29E-15,0.950000023,1
2217,0.415187822,8.01E-16,0.950090026,1
2218,0.763271792,4.27E-15,0.950000023,1
2219,0.655445418,5.49E-15,0.950000023,1
2220,0.497398569,1.94E-15,0.948824978,1
2221,0.367351998,1.79E-15,0.950000023,1
2222,0.505668889,4.48E-16,0.950000023,1
2223,0.449114459,4.84E-16,0.950664924,1
2224,0.366426871,6.29E-15,0.950000023,1
2225,0.429173087,2.18E-15,0.950000023,1
2226,0.659490097,1.10E-14,0.950000023,1
2227,0.657979652,1.04E-14,0.950000023,1
2228,0.459785915,3.28E-15,0.950000023,1
2229,0.590798538,8.83E-15,0.950000023,1
2230,0.437581908,5.38E-16,0.948510027,1
2231,0.582505585,3.29E-15,0.950000023,1
2232,0.803591632,9.02E-15,0.950000023,1
2233,0.443627935,1.47E-15,0.950000023,1
2234,0.420113492,2.73E-15,0.950000023,1
2235,0.443216122,4.11E-15,0.950000023,1
2236,0.526049342,3.52E-15,0.950000023,1
2237,0.536406516,6.13E-16,0.946847018,1
2238,0.698004896,3.11E-15,0.950000023,1
2239,0.003737829,1.28E-15,1.740234017,1
2240,0.00640137,3.67E-16,1.860783994,1
2241,0.006916446,7.89E-16,1.814334035,1
2242,0.005540806,1.96E-15,1.765837014,1
2243,0.004958716,1.36E-16,1.614575028,1
2244,0.008342941,1.47E-15,1.829773009,1
2245,0.008416878,4.00E-16,1.803374946,1
2246,0.004956374,8.73E-16,1.713292003,1
2247,0.010975178,9.73E-17,1.736696005,1
2248,0.003814491,1.73E-15,1.614305973,1
2249,0.008408537,1.76E-15,1.835686982,1
2250,0.011618547,1.85E-15,1.813082993,1
2251,0.00668637,1.29E-16,1.615474999,1
2252,0.006670867,2.76E-16,1.870714962,1
2253,0.001244526,1.76E-16,1.56259501,1
2254,0.00372401,1.85E-15,1.752700984,1
2255,0.002904549,8.73E-16,1.672086,1
2256,0.004111231,1.62E-15,1.873673975,1
2257,0.003086358,1.34E-15,1.573255002,1
2258,0.010166715,1.38E-15,1.777360976,1
2259,0.348749369,1.82E-15,0.950000023,1
2260,0.379116744,1.78E-15,0.950000023,1
2261,0.638341848,8.74E-15,0.950000424,1
2262,0.486260619,4.00E-15,0.950000023,1
2263,0.485902133,1.97E-15,0.950000023,1
2264,0.437741314,2.67E-15,0.950000023,1
2265,0.63382116,9.54E-16,0.950000023,1
2266,0.508211039,7.20E-16,0.950000023,1
2267,0.461702327,9.52E-16,0.950000023,1
2268,0.494881199,3.47E-15,0.950000023,1
2269,0.727087348,2.19E-15,0.950048024,1
2270,0.596892241,4.88E-16,0.951141989,1
2271,0.653544345,1.74E-15,0.950546924,1
2272,0.677472742,8.23E-16,0.950000023,1
2273,0.351595543,2.17E-15,0.954870524,1
2274,0.374986427,2.32E-15,0.950000023,1
2275,0.401761305,1.84E-15,0.950000023,1
2276,0.61570545,6.86E-15,0.950022724,1
2277,0.580641412,3.44E-15,0.950000023,1
2278,0.613799564,1.08E-15,0.950000023,1
2279,0.662375946,6.11E-16,0.950000023,1
2280,0.571213974,2.57E-15,0.950000023,1
2281,0.459026889,4.08E-16,0.959139224,1
2282,0.643166257,2.32E-15,0.950000023,1
2283,75.01146976,4.07E-13,7.708599091,1
2284,5.520146267,1.80E-14,45.51100159,1
2285,10.13255356,1.64E-14,45.71997094,1
2286,3.066287768,7.74E-15,4.562359929,1
2287,8.921219611,3.29E-14,12.02448034,1
2288,8.229432809,2.01E-14,15.14670026,1
2289,12.19479227,3.51E-14,21.77873337,1
2290,6.747654497,2.67E-14,11.38368267,1
2291,0.071285706,3.94E-16,0.134599,1
2292,17.03099332,2.08E-14,17.52651882,1
2293,3.939585744,3.58E-14,5.337440908,1
2294,13.06400364,2.47E-14,29.34851074,1
2295,7.084606712,5.11E-14,8.445720434,1
2296,4.427894165,8.54E-15,14.38634968,1
2297,32.89729497,1.35E-13,573.5829773,1
2298,32.64595813,1.25E-13,62.77163768,1
2299,10.26866982,6.48E-14,27.21905947,1
2300,18.31326114,5.00E-14,38.62919939,1
2301,5.336469286,2.57E-14,6.51985991,1
2302,4.459042194,2.19E-14,17.35826969,1
2303,0.556238711,5.56E-15,0.950000023,1
2304,0.596889772,7.60E-16,0.950000023,1
2305,0.519380106,1.45E-15,0.950000023,1
2306,0.521533866,4.48E-16,0.950000023,1
2307,0.551415492,1.17E-15,0.950000023,1
2308,0.630623865,6.42E-16,0.950000023,1
2309,0.560929124,2.23E-15,0.950000023,1
2310,0.487166379,5.91E-16,0.950000023,1
2311,0.584549764,1.86E-15,0.950000023,1
2312,0.580966905,2.57E-15,0.950000023,1
2313,0.458177904,1.13E-15,1.859846056,1
2314,0.09139586,3.18E-17,1.580412984,1
2315,0.249335342,7.94E-16,1.584131956,1
2316,0.213990043,4.27E-16,1.621452034,1
2317,0.1441604,4.68E-16,1.471518964,1
2318,0.138286165,1.18E-16,1.652669013,1
2319,0.31215206,6.73E-16,1.811683059,1
2320,0.185285244,6.16E-16,1.296411037,1
2321,0.0328144,1.77E-16,1.387412995,1
2322,0.087988981,9.32E-17,1.39585197,1
2323,0.184627277,4.13E-16,1.339987993,1
2324,0.272088119,1.99E-16,1.265826046,1
2325,0.068274637,6.62E-17,1.94362694,1
2326,0.155373683,3.20E-16,1.75029701,1
2327,0.253346746,6.36E-16,1.543136001,1
2328,0.011931154,5.29E-17,1.705808043,1
2329,0.244818066,2.36E-15,1.607990026,1
2330,0.049117596,1.82E-16,1.508264005,1
2331,0.159777934,3.95E-16,1.694160998,1
2332,0.244845483,2.71E-16,1.837431014,1
2333,0.6786865,1.04E-15,0.950000023,1
2334,0.76476776,2.09E-15,0.950000023,1
2335,0.83818922,2.45E-15,0.950000023,1
2336,0.688234836,6.23E-16,0.950000023,1
2337,0.800600686,1.32E-15,0.950000023,1
2338,0.694739968,1.43E-15,0.950000023,1
2339,0.726707744,3.79E-15,0.950000023,1
2340,0.852426355,8.61E-16,0.950000023,1
2341,0.903411596,4.33E-15,0.949826991,1
2342,0.60272436,4.42E-15,0.950000023,1
2343,0.818292237,2.45E-15,0.950000023,1
2344,0.694375579,3.94E-15,0.950000023,1
2345,0.380685015,2.06E-15,0.950000023,1
2346,0.723775113,2.87E-15,0.950000023,1
2347,0.59675796,2.48E-15,0.950000023,1
2348,0.507219779,3.51E-15,0.950000023,1
2349,0.490943127,2.95E-15,0.950000023,1
2350,0.532440074,2.24E-15,0.950000023,1
2351,0.813323262,2.37E-15,0.950000023,1
2352,0.783242577,5.41E-15,0.950000023,1
2353,0.821820997,3.95E-15,0.950000023,1
2354,0.912732857,6.69E-15,0.950000023,1
2355,1.002916761,1.68E-15,0.950000023,1
2356,0.963384174,2.74E-15,0.950000023,1
2357,0.675424927,1.22E-15,0.950000023,1
2358,0.690455208,1.23E-15,0.950000724,1
2359,0.955738134,9.18E-15,0.950000023,1
2360,5.587534512,9.34E-15,5.740620136,1
2361,3.553493061,1.33E-14,7.284657955,1
2362,20.86949653,2.18E-13,10.91480064,1
2363,9.170684925,1.50E-14,15.75627874,1
2364,9.797093269,1.04E-13,16.17361093,1
2365,5.677687627,2.59E-14,16.18188,1
