name,min_A3,max_A3,min_D1,max_D1,min_D2,max_D2,min_D3,max_D3,min_D4,max_D4
RoundTable\D00827_unified_prepared.obj,0.000000,3.138455,0.053874,0.564330,0.000000,1.071604,0.000000,0.393451,0.000000,0.068277
RoundTable\D00866_unified_prepared.obj,0.000000,3.135106,0.307309,0.861143,0.000000,1.263162,0.000000,0.472446,0.000000,0.111299
RoundTable\D00909_unified_prepared.obj,0.000000,3.134442,0.073079,0.737712,0.000000,1.146343,0.000000,0.359961,0.000000,0.035367
RoundTable\D00948_unified_prepared.obj,0.000000,3.133053,0.155120,0.916436,0.000000,1.246651,0.000000,0.427837,0.000000,0.069229
RoundTable\m921_unified_prepared.obj,0.000000,3.129937,0.009492,0.612144,0.000000,1.034609,0.000000,0.351389,0.000000,0.063149
RoundTable\m922_unified_prepared.obj,0.000000,3.132144,0.044136,0.592155,0.000000,1.034895,0.000000,0.344736,0.000000,0.057891
RoundTable\m923_unified_prepared.obj,0.000000,3.124572,0.058358,0.582916,0.000000,0.999880,0.000000,0.339647,0.000000,0.056781
RoundTable\m924_unified_prepared.obj,0.000000,3.137497,0.075335,0.562552,0.000000,0.999976,0.000000,0.321750,0.000000,0.032198
RoundTable\m925_unified_prepared.obj,0.000000,3.141549,0.155569,0.595275,0.000000,1.016921,0.000000,0.330611,0.000000,0.061530
RoundTable\m926_unified_prepared.obj,0.000000,3.138684,0.133700,0.662192,0.000000,1.105182,0.000000,0.417584,0.000000,0.082288
RoundTable\m927_unified_prepared.obj,0.000000,3.140303,0.014499,0.511841,0.000000,0.999886,0.000000,0.323668,0.000000,0.043681
RoundTable\m928_unified_prepared.obj,0.000000,3.138497,0.199769,0.758551,0.000000,1.236789,0.000000,0.462790,0.000000,0.110139
RoundTable\m929_unified_prepared.obj,0.000000,3.133798,0.139086,0.552155,0.000000,1.008266,0.000000,0.340807,0.000000,0.058845
RoundTable\m930_unified_prepared.obj,0.000000,3.128997,0.124396,0.711375,0.000000,1.164616,0.000000,0.322283,0.000000,0.043625
RoundTable\m931_unified_prepared.obj,0.000000,3.141591,0.228441,0.849517,0.000000,1.312480,0.000000,0.457959,0.000000,0.107098
RoundTable\m932_unified_prepared.obj,0.000000,3.134354,0.096480,0.618007,0.000000,1.020488,0.000000,0.322115,0.000000,0.057526
RoundTable\m933_unified_prepared.obj,0.000000,3.140924,0.049853,0.526755,0.000000,1.019644,0.000000,0.323601,0.000000,0.060341
RoundTable\m934_unified_prepared.obj,0.000000,3.129410,0.111354,0.577293,0.000000,1.017882,0.000000,0.301593,0.000000,0.043645
RoundTable\m935_unified_prepared.obj,0.000000,3.141588,0.032930,0.727800,0.000000,1.228210,0.000000,0.488632,0.000000,0.085688
RoundTable\m937_unified_prepared.obj,0.000000,3.138676,0.124837,0.516358,0.000000,1.007234,0.000000,0.305860,0.000000,0.052617
RoundTable\m938_unified_prepared.obj,0.000000,3.141556,0.099383,0.738305,0.000000,1.085731,0.000000,0.382773,0.000000,0.064416
Shelf\D00057_unified_prepared.obj,0.000000,3.137383,0.184950,0.619925,0.000000,1.189381,0.000000,0.331767,0.000000,0.028853
Shelf\D00074_unified_prepared.obj,0.000000,3.140997,0.085652,0.631070,0.000000,1.215294,0.000000,0.301136,0.000000,0.023081
Shelf\D00129_unified_prepared.obj,0.000000,3.139050,0.050834,0.684132,0.000000,1.197796,0.000000,0.277055,0.000000,0.019170
Shelf\D00171_unified_prepared.obj,0.000000,3.141373,0.039733,0.571485,0.000000,1.069055,0.000000,0.212786,0.000000,0.009595
Shelf\D00198_unified_prepared.obj,0.000000,3.139593,0.069037,0.683419,0.000000,1.308251,0.000000,0.403740,0.000000,0.025490
Shelf\D00242_unified_prepared.obj,0.000000,3.141511,0.036316,0.724420,0.000000,1.336077,0.000000,0.443067,0.000000,0.062698
Shelf\D00337_unified_prepared.obj,0.000000,3.140911,0.060852,0.550318,0.000000,1.082114,0.000000,0.281955,0.000000,0.013404
Shelf\D00352_unified_prepared.obj,0.000000,3.141592,0.017281,0.595772,0.000000,1.166928,0.000000,0.320657,0.000000,0.035953
Shelf\D00468_unified_prepared.obj,0.000000,3.140553,0.094998,0.548552,0.000000,0.975588,0.000000,0.183374,0.000000,0.010070
Shelf\D00592_unified_prepared.obj,0.000000,3.140589,0.004052,0.507663,0.000000,1.011369,0.000000,0.255160,0.000000,0.022314
Shelf\D00631_unified_prepared.obj,0.000000,3.140527,0.119194,0.558247,0.000000,1.039910,0.000000,0.243943,0.000000,0.011196
Shelf\D00691_unified_prepared.obj,0.000000,3.140887,0.041122,0.572925,0.000000,1.046192,0.000000,0.240440,0.000000,0.007281
Shelf\D00725_unified_prepared.obj,0.000000,3.137947,0.064149,0.599433,0.000000,1.129886,0.000000,0.260789,0.000000,0.014654
Shelf\D00772_unified_prepared.obj,0.000000,3.140236,0.070841,0.650601,0.000000,1.289209,0.000000,0.412297,0.000000,0.030736
Shelf\D00781_unified_prepared.obj,0.000000,3.141577,0.021381,0.528635,0.000000,0.978318,0.000000,0.225600,0.000000,0.022300
Shelf\D00818_unified_prepared.obj,0.000000,3.139741,0.080143,0.657822,0.000000,1.262034,0.000000,0.309502,0.000000,0.017556
Shelf\D00881_unified_prepared.obj,0.000000,3.141193,0.016976,0.638513,0.000000,1.229497,0.000000,0.378071,0.000000,0.024777
Shelf\D00887_unified_prepared.obj,0.000000,3.139710,0.001981,0.568274,0.000000,1.122457,0.000000,0.260808,0.000000,0.014156
Shelf\D00917_unified_prepared.obj,0.000000,3.139527,0.020479,0.550630,0.000000,1.063015,0.000000,0.248734,0.000000,0.027476
Shelf\D00956_unified_prepared.obj,0.000000,3.141535,0.098449,0.589006,0.000000,1.048375,0.000000,0.251294,0.000000,0.012614
Shelf\m844_unified_prepared.obj,0.000000,3.141592,0.014288,0.643033,0.000000,1.254018,0.000000,0.373882,0.000000,0.029841
Shelf\m845_unified_prepared.obj,0.000000,3.141575,0.002908,0.533100,0.000000,1.045874,0.000000,0.269610,0.000000,0.024968
Shelf\m846_unified_prepared.obj,0.000000,3.141175,0.072298,0.546528,0.000000,0.997186,0.000000,0.216161,0.000000,0.012528
Shelf\m847_unified_prepared.obj,0.000000,3.141586,0.072853,0.629884,0.000000,1.203606,0.000000,0.339391,0.000000,0.030148
Shelf\m849_unified_prepared.obj,0.000000,3.141386,0.075406,0.516461,0.000000,1.017662,0.000000,0.240760,0.000000,0.014398
Shelf\m850_unified_prepared.obj,0.000000,3.138320,0.017249,0.660238,0.000000,1.286840,0.000000,0.401886,0.000000,0.034158
Shelf\m851_unified_prepared.obj,0.000000,3.133054,0.050356,0.528669,0.000000,1.012804,0.000000,0.271083,0.000000,0.023090
Shelf\m852_unified_prepared.obj,0.000000,3.141593,0.051876,0.556985,0.000000,1.042317,0.000000,0.281423,0.000000,0.021457
Shelf\m853_unified_prepared.obj,0.000000,3.141587,0.055696,0.547919,0.000000,1.034485,0.000000,0.257297,0.000000,0.017581
Shelf\m854_unified_prepared.obj,0.000000,3.141586,0.032542,0.527872,0.000000,1.045769,0.000000,0.277172,0.000000,0.017548
Shelf\m855_unified_prepared.obj,0.000000,3.141591,0.049295,0.566108,0.000000,0.989440,0.000000,0.249200,0.000000,0.029412
Shelf\m856_unified_prepared.obj,0.000000,3.141586,0.016020,0.673205,0.000000,1.311796,0.000000,0.448085,0.000000,0.072741
Shelf\m857_unified_prepared.obj,0.000000,3.141549,0.106659,0.595048,0.000000,1.164933,0.000000,0.330727,0.000000,0.046553
Shelf\m858_unified_prepared.obj,0.000000,3.141588,0.047219,0.530032,0.000000,1.058004,0.000000,0.205549,0.000000,0.004945
Shelf\m859_unified_prepared.obj,0.000000,3.133479,0.034525,0.629656,0.000000,1.231819,0.000000,0.353149,0.000000,0.029468
Shelf\m860_unified_prepared.obj,0.000000,3.141579,0.056846,0.617617,0.000000,1.213710,0.000000,0.387474,0.000000,0.052803
Shelf\m861_unified_prepared.obj,0.000000,3.141588,0.067024,0.621059,0.000000,1.192332,0.000000,0.350590,0.000000,0.025373
Shelf\m862_unified_prepared.obj,0.000000,3.136846,0.015363,0.754296,0.000000,1.410166,0.000000,0.514859,0.000000,0.072181
Shelf\m863_unified_prepared.obj,0.000000,3.141590,0.115964,0.580541,0.000000,1.153133,0.000000,0.299824,0.000000,0.030848
Shelf\m864_unified_prepared.obj,0.000000,3.141588,0.081088,0.561765,0.000000,1.117697,0.000000,0.254915,0.000000,0.018163
Shelf\m865_unified_prepared.obj,0.000000,3.141586,0.115667,0.620501,0.000000,1.226434,0.000000,0.367846,0.000000,0.037849
Shelf\m866_unified_prepared.obj,0.000000,3.141540,0.111176,0.712603,0.000000,1.404797,0.000000,0.509927,0.000000,0.087780
Shelf\m868_unified_prepared.obj,0.000000,3.141553,0.022446,0.536620,0.000000,1.059765,0.000000,0.199237,0.000000,0.013897
Ship\D00027_unified_prepared.obj,0.000000,3.128479,0.037100,0.621537,0.000000,0.942481,0.000000,0.128845,0.000000,0.006245
Ship\D00042_unified_prepared.obj,0.000000,3.133440,0.017499,0.506262,0.000000,0.998039,0.000000,0.137371,0.000000,0.004001
Ship\D00099_unified_prepared.obj,0.000000,3.129968,0.055644,0.546782,0.000000,0.961019,0.000000,0.166571,0.000000,0.004194
Ship\D00175_unified_prepared.obj,0.000000,3.138014,0.078918,0.649225,0.000000,0.988344,0.000000,0.131385,0.000000,0.006267
Ship\D00247_unified_prepared.obj,0.000000,3.138980,0.019614,0.515633,0.000000,0.996475,0.000000,0.070404,0.000000,0.001923
Ship\D00258_unified_prepared.obj,0.000000,3.133361,0.008054,0.534481,0.000000,0.978910,0.000000,0.124888,0.000000,0.002762
Ship\D00292_unified_prepared.obj,0.000000,3.138800,0.033254,0.603005,0.000000,0.939910,0.000000,0.127936,0.000000,0.005992
Ship\D00429_unified_prepared.obj,0.000000,3.139946,0.067727,0.593799,0.000000,0.999956,0.000000,0.131890,0.000000,0.008007
Ship\D00467_unified_prepared.obj,0.000000,3.137600,0.028879,0.514390,0.000000,0.983871,0.000000,0.069819,0.000000,0.001057
Ship\D00539_unified_prepared.obj,0.000000,3.139721,0.012642,0.517286,0.000000,0.996167,0.000000,0.086354,0.000000,0.002573
Ship\D00543_unified_prepared.obj,0.000000,3.134569,0.030084,0.525671,0.000000,0.986499,0.000000,0.184525,0.000000,0.007088
Ship\D00647_unified_prepared.obj,0.000000,3.135990,0.030545,0.510506,0.000000,0.996611,0.000000,0.074769,0.000000,0.001577
Ship\D00771_unified_prepared.obj,0.000000,3.140221,0.044095,0.504007,0.000000,0.994454,0.000000,0.135050,0.000000,0.003089
Ship\D00791_unified_prepared.obj,0.000000,3.140274,0.035913,0.616113,0.000000,0.963921,0.000000,0.146320,0.000000,0.007464
Ship\D00809_unified_prepared.obj,0.000000,3.137689,0.058343,0.532475,0.000000,0.999429,0.000000,0.139520,0.000000,0.004536
Ship\D00837_unified_prepared.obj,0.000000,3.138885,0.027693,0.515607,0.000000,0.987774,0.000000,0.073089,0.000000,0.002093
Ship\D00896_unified_prepared.obj,0.000000,3.128464,0.025541,0.549230,0.000000,1.017981,0.000000,0.157333,0.000000,0.008786
Ship\D00907_unified_prepared.obj,0.000000,3.129749,0.042184,0.543139,0.000000,0.994472,0.000000,0.163026,0.000000,0.015307
Ship\D00935_unified_prepared.obj,0.000000,3.137644,0.020508,0.533675,0.000000,0.907355,0.000000,0.052005,0.000000,0.001000
Ship\D00949_unified_prepared.obj,0.000000,3.139252,0.014568,0.515393,0.000000,0.996673,0.000000,0.189178,0.000000,0.006424
Ship\m1427_unified_prepared.obj,0.000000,3.136549,0.006274,0.503741,0.000000,0.998516,0.000000,0.071061,0.000000,0.002221
Ship\m1428_unified_prepared.obj,0.000000,3.140048,0.004925,0.507189,0.000000,0.985037,0.000000,0.084610,0.000000,0.001833
Ship\m1429_unified_prepared.obj,0.000000,3.139287,0.008967,0.522411,0.000000,0.989145,0.000000,0.130394,0.000000,0.002526
Ship\m1430_unified_prepared.obj,0.000000,3.138557,0.008242,0.516698,0.000000,0.983197,0.000000,0.146992,0.000000,0.003351
Ship\m1431_unified_prepared.obj,0.000000,3.133859,0.008986,0.503991,0.000000,0.988261,0.000000,0.139579,0.000000,0.005015
Ship\m1432_unified_prepared.obj,0.000000,3.140421,0.000760,0.524883,0.000000,0.984648,0.000000,0.095066,0.000000,0.001322
Ship\m1433_unified_prepared.obj,0.000000,3.136909,0.005378,0.503451,0.000000,0.998808,0.000000,0.132149,0.000000,0.003891
Ship\m1434_unified_prepared.obj,0.000000,3.130085,0.019746,0.590904,0.000000,1.070564,0.000000,0.162018,0.000000,0.008376
Ship\m1435_unified_prepared.obj,0.000000,3.138611,0.037869,0.590231,0.000000,0.934266,0.000000,0.146486,0.000000,0.005742
Ship\m1436_unified_prepared.obj,0.000000,3.139511,0.035529,0.511493,0.000000,0.998509,0.000000,0.067868,0.000000,0.001731
Ship\m1437_unified_prepared.obj,0.000000,3.138325,0.013471,0.548391,0.000000,0.989372,0.000000,0.103062,0.000000,0.002084
Ship\m1438_unified_prepared.obj,0.000000,3.137676,0.030110,0.555155,0.000000,1.001598,0.000000,0.085375,0.000000,0.004330
Ship\m1439_unified_prepared.obj,0.000000,3.139646,0.036041,0.500595,0.000000,1.004484,0.000000,0.097873,0.000000,0.002572
Ship\m1440_unified_prepared.obj,0.000000,3.139983,0.022267,0.562597,0.000000,0.995952,0.000000,0.097416,0.000000,0.004086
Ship\m1441_unified_prepared.obj,0.000000,3.133940,0.044595,0.529765,0.000000,0.963196,0.000000,0.163832,0.000000,0.007156
Ship\m1442_unified_prepared.obj,0.000000,3.124487,0.058361,0.570276,0.000000,1.006185,0.000000,0.125123,0.000000,0.004619
Ship\m1444_unified_prepared.obj,0.000000,3.138595,0.039926,0.517484,0.000000,0.993510,0.000000,0.177356,0.000000,0.007529
Ship\m1446_unified_prepared.obj,0.000000,3.137804,0.017939,0.516039,0.000000,1.000816,0.000000,0.073298,0.000000,0.001694
Ship\m1447_unified_prepared.obj,0.000000,3.139516,0.037940,0.503716,0.000000,0.997034,0.000000,0.074314,0.000000,0.001406
Ship\m1448_unified_prepared.obj,0.000000,3.141470,0.022108,0.642881,0.000000,1.034011,0.000000,0.282551,0.000000,0.009651
Ship\m1449_unified_prepared.obj,0.000000,3.133915,0.023258,0.571265,0.000000,1.042505,0.000000,0.339407,0.000000,0.014839
Ship\m1450_unified_prepared.obj,0.000000,3.139861,0.024701,0.712659,0.000000,0.996740,0.000000,0.372803,0.000000,0.017057
Ship\m1451_unified_prepared.obj,0.000000,3.141586,0.004379,0.578949,0.000000,1.003481,0.000000,0.250143,0.000000,0.006409
Ship\m1452_unified_prepared.obj,0.000000,3.139995,0.023309,0.626494,0.000000,1.007215,0.000000,0.242084,0.000000,0.006491
Ship\m1453_unified_prepared.obj,0.000000,3.134295,0.065358,0.595892,0.000000,1.004657,0.000000,0.210180,0.000000,0.015435
Ship\m1454_unified_prepared.obj,0.000000,3.118910,0.042067,0.545770,0.000000,1.003907,0.000000,0.288032,0.000000,0.037473
Ship\m1455_unified_prepared.obj,0.000000,3.138210,0.049451,0.532951,0.000000,1.042669,0.000000,0.246918,0.000000,0.016196
Ship\m1456_unified_prepared.obj,0.000000,3.132347,0.050850,0.736986,0.000000,1.127234,0.000000,0.392823,0.000000,0.025664
Ship\m1457_unified_prepared.obj,0.000000,3.138450,0.049835,0.533588,0.000000,0.996191,0.000000,0.229075,0.000000,0.013873
Ship\m1458_unified_prepared.obj,0.000000,3.131006,0.067718,0.559194,0.000000,1.023574,0.000000,0.325579,0.000000,0.026505
Ship\m1459_unified_prepared.obj,0.000000,3.138465,0.098257,0.587716,0.000000,1.021272,0.000000,0.279878,0.000000,0.022536
Ship\m1460_unified_prepared.obj,0.000000,3.138071,0.062250,0.506039,0.000000,0.999342,0.000000,0.229085,0.000000,0.030943
Ship\m1461_unified_prepared.obj,0.000000,3.131729,0.043641,0.570955,0.000000,1.009427,0.000000,0.203310,0.000000,0.021242
Ship\m1462_unified_prepared.obj,0.000000,3.140320,0.055974,0.522654,0.000000,1.007586,0.000000,0.228920,0.000000,0.029271
Ship\m1463_unified_prepared.obj,0.000000,3.139862,0.041508,0.508069,0.000000,0.999482,0.000000,0.061498,0.000000,0.001993
Ship\m1464_unified_prepared.obj,0.000000,3.139505,0.022732,0.517948,0.000000,0.976856,0.000000,0.103571,0.000000,0.002822
Ship\m1465_unified_prepared.obj,0.000000,3.140320,0.025478,0.506002,0.000000,0.988330,0.000000,0.075615,0.000000,0.001246
Ship\m1466_unified_prepared.obj,0.000000,3.141163,0.033847,0.559219,0.000000,0.999169,0.000000,0.080169,0.000000,0.002778
Ship\m1467_unified_prepared.obj,0.000000,3.140883,0.039329,0.507305,0.000000,1.000022,0.000000,0.116413,0.000000,0.003688
Ship\m1468_unified_prepared.obj,0.000000,3.141228,0.007858,0.514174,0.000000,1.000031,0.000000,0.081610,0.000000,0.002966
Ship\m1469_unified_prepared.obj,0.000000,3.131839,0.032970,0.507418,0.000000,0.995715,0.000000,0.107342,0.000000,0.001848
Ship\m1470_unified_prepared.obj,0.000000,3.135923,0.038788,0.501137,0.000000,0.999903,0.000000,0.060738,0.000000,0.001875
Ship\m1471_unified_prepared.obj,0.000000,3.136955,0.070542,0.540107,0.000000,1.005239,0.000000,0.212393,0.000000,0.013011
Sign\m1670_unified_prepared.obj,0.000000,3.141581,0.018428,0.716642,0.000000,1.014040,0.000000,0.135516,0.000000,0.001018
Sign\m1671_unified_prepared.obj,0.000000,3.141402,0.012661,0.657480,0.000000,1.004385,0.000000,0.131463,0.000000,0.001816
Sign\m1672_unified_prepared.obj,0.000000,3.138608,0.051240,0.672130,0.000000,1.042308,0.000000,0.241790,0.000000,0.006595
Sign\m1673_unified_prepared.obj,0.000000,3.141577,0.045040,0.689435,0.000000,1.023728,0.000000,0.138694,0.000000,0.001712
Sign\m1674_unified_prepared.obj,0.000000,3.141593,0.036005,0.683957,0.000000,1.043105,0.000000,0.273383,0.000000,0.005423
Sign\m1675_unified_prepared.obj,0.000000,3.141590,0.004247,0.775388,0.000000,1.002639,0.000000,0.140509,0.000000,0.000960
Sign\m1676_unified_prepared.obj,0.000000,3.140225,0.071820,0.728578,0.000000,1.001396,0.000000,0.077947,0.000000,0.000716
Sign\m1678_unified_prepared.obj,0.000000,3.141037,0.046131,0.744386,0.000000,1.001091,0.000000,0.089619,0.000000,0.000541
Sign\m1679_unified_prepared.obj,0.000000,3.127460,0.036816,0.694686,0.000000,1.000149,0.000000,0.060174,0.000000,0.000863
Sign\m1680_unified_prepared.obj,0.000000,3.136464,0.061184,0.604617,0.000000,0.863604,0.000000,0.118814,0.000000,0.001076
Sign\m1681_unified_prepared.obj,0.000000,3.140669,0.057217,0.660219,0.000000,0.872040,0.000000,0.076119,0.000000,0.000273
Sign\m1682_unified_prepared.obj,0.000000,3.138584,0.016214,0.724332,0.000000,1.236200,0.000000,0.394725,0.000000,0.026444
Sign\m1683_unified_prepared.obj,0.000000,3.138409,0.162428,0.712537,0.000000,1.305406,0.000000,0.437202,0.000000,0.045426
Sign\m1684_unified_prepared.obj,0.000000,3.138983,0.012403,0.582207,0.000000,1.006628,0.000000,0.315748,0.000000,0.006372
Sign\m1685_unified_prepared.obj,0.000000,3.140558,0.031196,0.724976,0.000000,1.059079,0.000000,0.245910,0.000000,0.021390
Skyscraper\D00006_unified_prepared.obj,0.000000,3.141589,0.108244,0.540098,0.000000,0.998775,0.000000,0.153958,0.000000,0.013143
Skyscraper\D00058_unified_prepared.obj,0.000000,3.127885,0.005994,0.537598,0.000000,0.986285,0.000000,0.101323,0.000000,0.005466
Skyscraper\D00059_unified_prepared.obj,0.000000,3.141590,0.008604,0.527040,0.000000,1.047873,0.000000,0.151574,0.000000,0.015146
Skyscraper\D00105_unified_prepared.obj,0.000000,3.131628,0.062403,0.676127,0.000000,1.013810,0.000000,0.146485,0.000000,0.008037
Skyscraper\D00125_unified_prepared.obj,0.000000,3.135106,0.061811,0.676561,0.000000,1.015150,0.000000,0.146704,0.000000,0.008356
Skyscraper\D00126_unified_prepared.obj,0.000000,3.141584,0.021528,0.546254,0.000000,0.996906,0.000000,0.133780,0.000000,0.007835
Skyscraper\D00130_unified_prepared.obj,0.000000,3.137466,0.039852,0.592077,0.000000,0.992950,0.000000,0.114303,0.000000,0.004091
Skyscraper\D00259_unified_prepared.obj,0.000000,3.141546,0.038901,0.625293,0.000000,0.980929,0.000000,0.073177,0.000000,0.002129
Skyscraper\D00300_unified_prepared.obj,0.000000,3.136094,0.054728,0.533874,0.000000,1.001357,0.000000,0.081443,0.000000,0.003658
Skyscraper\D00520_unified_prepared.obj,0.000000,3.139114,0.019188,0.520098,0.000000,1.018030,0.000000,0.120705,0.000000,0.007656
Skyscraper\D00532_unified_prepared.obj,0.000000,3.138752,0.059756,0.522155,0.000000,1.015003,0.000000,0.148155,0.000000,0.011072
Skyscraper\D00584_unified_prepared.obj,0.000000,3.141589,0.073508,0.534955,0.000000,1.020275,0.000000,0.137855,0.000000,0.009852
Skyscraper\D00589_unified_prepared.obj,0.000000,3.132128,0.057371,0.578025,0.000000,1.002533,0.000000,0.079823,0.000000,0.003263
Skyscraper\D00641_unified_prepared.obj,0.000000,3.141587,0.021786,0.529553,0.000000,1.005987,0.000000,0.113455,0.000000,0.005528
Skyscraper\D00664_unified_prepared.obj,0.000000,3.140418,0.073428,0.658857,0.000000,1.005685,0.000000,0.148535,0.000000,0.008184
Skyscraper\D00729_unified_prepared.obj,0.000000,3.138993,0.125073,0.541183,0.000000,1.041781,0.000000,0.195482,0.000000,0.018907
Skyscraper\D00822_unified_prepared.obj,0.000000,3.141057,0.063469,0.551618,0.000000,1.006145,0.000000,0.097182,0.000000,0.004092
Skyscraper\D00870_unified_prepared.obj,0.000000,3.141590,0.027786,0.548282,0.000000,1.026935,0.000000,0.121482,0.000000,0.008500
Skyscraper\D00872_unified_prepared.obj,0.000000,3.141574,0.082314,0.591468,0.000000,1.000053,0.000000,0.118099,0.000000,0.004680
Skyscraper\D00998_unified_prepared.obj,0.000000,3.133633,0.052014,0.592663,0.000000,1.004351,0.000000,0.063900,0.000000,0.002151
Spoon\D00014_unified_prepared.obj,0.000000,3.136672,0.006330,0.633477,0.000000,0.984668,0.000000,0.075276,0.000000,0.001207
Spoon\D00085_unified_prepared.obj,0.000000,3.138099,0.035190,0.573105,0.000000,0.998908,0.000000,0.082098,0.000000,0.001507
Spoon\D00144_unified_prepared.obj,0.000000,3.138697,0.039363,0.574131,0.000000,0.997526,0.000000,0.083462,0.000000,0.001843
Spoon\D00157_unified_prepared.obj,0.000000,3.133408,0.039230,0.564766,0.000000,0.998283,0.000000,0.103911,0.000000,0.001196
Spoon\D00196_unified_prepared.obj,0.000000,3.129268,0.011415,0.614821,0.000000,0.999338,0.000000,0.059242,0.000000,0.000821
Spoon\D00338_unified_prepared.obj,0.000000,3.139503,0.045684,0.695769,0.000000,1.002704,0.000000,0.095886,0.000000,0.003974
Spoon\D00422_unified_prepared.obj,0.000000,3.134613,0.032793,0.600218,0.000000,0.998659,0.000000,0.133371,0.000000,0.002111
Spoon\D00474_unified_prepared.obj,0.000000,3.140449,0.002645,0.554458,0.000000,1.001737,0.000000,0.068065,0.000000,0.000970
Spoon\D00497_unified_prepared.obj,0.000000,3.139675,0.007514,0.603806,0.000000,1.000610,0.000000,0.078546,0.000000,0.001289
Spoon\D00517_unified_prepared.obj,0.000000,3.140233,0.054851,0.629689,0.000000,1.004398,0.000000,0.111005,0.000000,0.004344
Spoon\D00562_unified_prepared.obj,0.000000,3.140508,0.015382,0.509254,0.000000,0.998016,0.000000,0.064509,0.000000,0.000553
Spoon\D00593_unified_prepared.obj,0.000000,3.141355,0.036302,0.567620,0.000000,1.000019,0.000000,0.080159,0.000000,0.000765
Spoon\D00661_unified_prepared.obj,0.000000,3.136254,0.012244,0.504210,0.000000,0.997415,0.000000,0.089689,0.000000,0.001668
Spoon\D00669_unified_prepared.obj,0.000000,3.132706,0.099461,0.685338,0.000000,1.016719,0.000000,0.212403,0.000000,0.015400
Spoon\D00674_unified_prepared.obj,0.000000,3.139156,0.053770,0.639202,0.000000,1.001289,0.000000,0.172849,0.000000,0.005413
Spoon\D00683_unified_prepared.obj,0.000000,3.139309,0.066921,0.597621,0.000000,1.008702,0.000000,0.106980,0.000000,0.004843
Spoon\D00790_unified_prepared.obj,0.000000,3.136910,0.005162,0.602803,0.000000,1.000016,0.000000,0.126706,0.000000,0.002844
Spoon\D00842_unified_prepared.obj,0.000000,3.136425,0.014171,0.580973,0.000000,0.998860,0.000000,0.072365,0.000000,0.001309
Spoon\D00927_unified_prepared.obj,0.000000,3.136971,0.024145,0.625263,0.000000,0.999847,0.000000,0.082943,0.000000,0.001353
Spoon\D00964_unified_prepared.obj,0.000000,3.130277,0.034921,0.594382,0.000000,0.989009,0.000000,0.084564,0.000000,0.001051
Starship\m1353_unified_prepared.obj,0.000000,3.139700,0.006836,0.563019,0.000000,1.013525,0.000000,0.192512,0.000000,0.011493
Starship\m1354_unified_prepared.obj,0.000000,3.138153,0.010636,0.691936,0.000000,0.995512,0.000000,0.175565,0.000000,0.010519
Starship\m1355_unified_prepared.obj,0.000000,3.129806,0.020462,0.563222,0.000000,1.000755,0.000000,0.173159,0.000000,0.010624
Starship\m1356_unified_prepared.obj,0.000000,3.130635,0.029728,0.535082,0.000000,1.036092,0.000000,0.271708,0.000000,0.008113
Starship\m1357_unified_prepared.obj,0.000000,3.138301,0.014123,0.616273,0.000000,0.996406,0.000000,0.161786,0.000000,0.005799
Starship\m1358_unified_prepared.obj,0.000000,3.137761,0.015950,0.560438,0.000000,0.981532,0.000000,0.152083,0.000000,0.007630
Starship\m1359_unified_prepared.obj,0.000000,3.120770,0.007401,0.558695,0.000000,1.028043,0.000000,0.197417,0.000000,0.013475
Starship\m1360_unified_prepared.obj,0.000000,3.129693,0.015401,0.552506,0.000000,1.024742,0.000000,0.178123,0.000000,0.008334
Starship\m1361_unified_prepared.obj,0.000000,3.134352,0.019473,0.585851,0.000000,1.048713,0.000000,0.317380,0.000000,0.011362
Starship\m1362_unified_prepared.obj,0.000000,3.134851,0.002533,0.583637,0.000000,1.037530,0.000000,0.272141,0.000000,0.010318
Starship\m1364_unified_prepared.obj,0.000000,3.137201,0.059595,0.525576,0.000000,1.003088,0.000000,0.252123,0.000000,0.013014
Starship\m1365_unified_prepared.obj,0.000000,3.133661,0.002979,0.565501,0.000000,1.032762,0.000000,0.273212,0.000000,0.009582
Starship\m1366_unified_prepared.obj,0.000000,3.131465,0.011144,0.611193,0.000000,1.006063,0.000000,0.175903,0.000000,0.009615
Starship\m1368_unified_prepared.obj,0.000000,3.135169,0.009081,0.562736,0.000000,1.006190,0.000000,0.137157,0.000000,0.003617
Starship\m1369_unified_prepared.obj,0.000000,3.140912,0.026234,0.573500,0.000000,1.019809,0.000000,0.158635,0.000000,0.006605
Starship\m1370_unified_prepared.obj,0.000000,3.131717,0.006410,0.584564,0.000000,1.000491,0.000000,0.170093,0.000000,0.010128
Starship\m1371_unified_prepared.obj,0.000000,3.138571,0.012852,0.673703,0.000000,0.960149,0.000000,0.134995,0.000000,0.004192
Starship\m1372_unified_prepared.obj,0.000000,3.133855,0.010509,0.585065,0.000000,1.029395,0.000000,0.270361,0.000000,0.007033
Starship\m1373_unified_prepared.obj,0.000000,3.135523,0.012631,0.641847,0.000000,1.024972,0.000000,0.169039,0.000000,0.011241
Starship\m1374_unified_prepared.obj,0.000000,3.131014,0.007681,0.639575,0.000000,1.004789,0.000000,0.138393,0.000000,0.003780
Starship\m1375_unified_prepared.obj,0.000000,3.132761,0.073391,0.601460,0.000000,0.991879,0.000000,0.240478,0.000000,0.022064
